"DEPARTAMENTO_PRESTACION","MUNICIPIO_PRESTACION","SERVICIO","ESTADO","NOMBRE","DEPARTAMENTO_DOMICILIO","MUNICIPIO_DOMICILIO","DIRECCION","TELEFONO","EMAIL","TIPO_INSCRIPCION","REPRESENTANTE_LEGAL","TIPO_PRESTADOR","CLASIFICACION"
"RISARALDA","BALBOA","ACUEDUCTO","OPERATIVA","JUNTA DE ACCIÓN COMUNAL VEREDA LA MANCHA","RISARALDA","BALBOA","VEREDA LA MANCHA","0000000","contactenos@balboa-risaralda.gov.co","Registro por la ESP","LUIS ALBERTO MARQUEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","BALBOA","ACUEDUCTO","OPERATIVA","JUNTA DE ACCION COMUNAL VEREDA LA PALMERA","RISARALDA","BALBOA","VEREDA LA PALMERA","3688109","jorgepulgarinm@hotmail.com","Registro por la ESP","ELKIN DARIO HERRERA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAQUETA","CARTAGENA DEL CHAIRA","ACUEDUCTO","OPERATIVA","COMITE EMPRESARIAL DE SERVICIOS PUBLICOS DOMICILIARIOS SANTA FE DEL CAGUAN","CAQUETA","FLORENCIA","CARRERA 13A No 9 - 08","4359461","gendecaresp@hotmail.com","Registro por la ESP","IBARRA GILDARDO PORTILLA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAQUETA","CARTAGENA DEL CHAIRA","ALCANTARILLADO","OPERATIVA","COMITE EMPRESARIAL DE SERVICIOS PUBLICOS DOMICILIARIOS SANTA FE DEL CAGUAN","CAQUETA","FLORENCIA","CARRERA 13A No 9 - 08","4359461","gendecaresp@hotmail.com","Registro por la ESP","IBARRA GILDARDO PORTILLA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAQUETA","CARTAGENA DEL CHAIRA","ASEO","OPERATIVA","COMITE EMPRESARIAL DE SERVICIOS PUBLICOS DOMICILIARIOS SANTA FE DEL CAGUAN","CAQUETA","FLORENCIA","CARRERA 13A No 9 - 08","4359461","gendecaresp@hotmail.com","Registro por la ESP","IBARRA GILDARDO PORTILLA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAQUETA","ALBANIA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDAL INTERMUNICIPAL SANJOSE-ALBANIA E.S.P","CAQUETA","ALBANIA","vereda versalles","4305056","gejifre@hotmail.com","Registro por la ESP","GERARDO JIMENEZ FREIDEN","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"HUILA","PITAL","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA EL UVITAL DE MUNICIPIO DE EL PITAL","HUILA","PITAL","VEREDA UVITAL","8327050","contacto@hobo-huila.gov.co","Registro por la ESP","MILLER RAMON GUARNIZO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"NARINO","SAN BERNARDO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUACILLAS BAJA MUNICIPIO DE SAN BERNARDO","NARINO","SAN BERNARDO","VEREDA AGUACILLAS","7264745","acueductoaguacillassanbernardo@gmail.com","Registro por la ESP","PAUBLO MORALES CASTILLO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CALDAS","FILADELFIA","ACUEDUCTO","OPERATIVA","ASOCIACION CIVICA SOCIAL DE LAS VEREDAS LA AGUADITA GRANDE Y LA AGUADITA PEQUENA","CALDAS","FILADELFIA","VEREDA AGUADITAS","3113334","gildardocarmonagrajales@hotmail.com","Registro por la ESP","GILDARDO CARMONA GRAJALES","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"SUCRE","EL ROBLE","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL ACUEDUCTO DEL CORREGIMIENTO DE CORNETA","SUCRE","EL ROBLE","VEREDA CORNETA","0000000","acueductodecorneta@gmail.com","Registro por la ESP","EDUIN DE JESUS GAMARRA ARRIETA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","SAN PEDRO","ASEO","OPERATIVA","SAN PEDRO LIMPIA S.A ESP","VALLE DEL CAUCA","YUMBO","Calle 11 No. 32A-109","4391713","reporteslimpias@hotmail.com","Registro por la ESP","LUIS GABRIEL GOMEZ DONOSO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATE","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO INTERVEREDAL SUCUNCHOQUE DEL MUNICIPIO DE UBATE","CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATE","Carrera 4 10-00","8890459","interveredal@hotmail.com","Registro por la ESP","VICTOR MURCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","SUCRE","ACUEDUCTO","OPERATIVA","ACUEDUCTO ALCANTARILLADO Y ASEO DE SUCRE S.A. E.S.P.","CAUCA","SUCRE","carrera 2 No 1-21","8701801","aaasucre@gmail.com","Registro por la ESP","OSCAR MARINO MAYORGA HOYOS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"SUCRE","SUCRE","ALCANTARILLADO","OPERATIVA","ACUEDUCTO ALCANTARILLADO Y ASEO DE SUCRE S.A. E.S.P.","CAUCA","SUCRE","carrera 2 No 1-21","8701801","aaasucre@gmail.com","Registro por la ESP","OSCAR MARINO MAYORGA HOYOS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"CAUCA","SUCRE","ASEO","OPERATIVA","ACUEDUCTO ALCANTARILLADO Y ASEO DE SUCRE S.A. E.S.P.","CAUCA","SUCRE","carrera 2 No 1-21","8701801","aaasucre@gmail.com","Registro por la ESP","OSCAR MARINO MAYORGA HOYOS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"RISARALDA","DOSQUEBRADAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO DEL BARRIO LAS VEGAS","RISARALDA","DOSQUEBRADAS","MANZANA 9 CASA 14 BARRIO LAS VEGAS","3143625","acuavegas@hotmail.com","Registro por la ESP","LUIS ALBERTO MEJIA CANO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","DOSQUEBRADAS","ALCANTARILLADO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO DEL BARRIO LAS VEGAS","RISARALDA","DOSQUEBRADAS","MANZANA 9 CASA 14 BARRIO LAS VEGAS","3143625","acuavegas@hotmail.com","Registro por la ESP","LUIS ALBERTO MEJIA CANO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","DOSQUEBRADAS","ASEO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO DEL BARRIO LAS VEGAS","RISARALDA","DOSQUEBRADAS","MANZANA 9 CASA 14 BARRIO LAS VEGAS","3143625","acuavegas@hotmail.com","Registro por la ESP","LUIS ALBERTO MEJIA CANO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","CAQUEZA","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","CHIPAQUE","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","CHOACHI","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","FOSCA","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","GUTIERREZ","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","UBAQUE","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","UNE","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOYACA","GUACAMAYAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO EL GRAN TESORO DE LA VEREDA EL CHIVECHE DEL MUNICIPIO DE GUACAMAYAS BOYACA","BOYACA","GUACAMAYAS","VEREDA EL CHIVECHE","7880283","yobana2385@hotmail.com","Registro por la ESP","JOSE HERMES LARGO BUSTACARA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CORDOBA","MONTERIA","ASEO","OPERATIVA","COOPERATIVA MULTIACTIVA DE SERVICIOS AMBIENTALES DE RECICLADORES DE CORDOBA E.S.P.","CORDOBA","MONTERIA","CARRERA 2 NO. 39-55, CENTRO","7814531","ingamcooprescordoba@gmail.com","Registro por la ESP","JOSE JOAQUIN GARCES LEON","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"RISARALDA","BELEN DE UMBRIA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO EL CONGO Y SAN JOSE S.J","RISARALDA","BELEN DE UMBRIA","CARRERA 10 Nº 6 - 25","3528819","contactenos@belendeumbria-risaralda.gov.co","Registro por la ESP","JOSE LEOVIGILDO  VELANDIA MENDEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","GUATICA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS  ACUEDUCTO SANTA ANA","RISARALDA","GUATICA","CARRERA 2   NUMERO 1 -50","3401300","mariaalciraguapacha@hotmail.com","Registro por la ESP","LUZ ADIELA BERMUDEZ GUEVARA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"RISARALDA","GUATICA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS ACUEDUCTO EL PORVENIR DE GUATICA","RISARALDA","GUATICA","VEREDA EL CARMELO","3137188","usuarioselporvenir@yahoo.es","Registro por la ESP","MARIO DE JESUS GOMEZ  VALENCIA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","GUATICA","ACUEDUCTO","OPERATIVA","ASOCIACION AMBIENTALISTA LOS ARRAYANES","RISARALDA","GUATICA","ESCUELA EL SILENCIO","3136584","asociacionlosarrayanes@yahoo.com.co","Registro por la ESP","HERNANDE JESUS TUSARMA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","DOSQUEBRADAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO BARRIO LOS GUAMOS","RISARALDA","DOSQUEBRADAS","MANZANA 4 CASA 15 LOS GUAMOS DOSQUEBRADAS","3285844","ATRID2050@HOTMAIL.COM","Registro por la ESP","JOSE HUGO ALZATE SALAZAR","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"RISARALDA","DOSQUEBRADAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO BARRIO GALAXIA","RISARALDA","DOSQUEBRADAS","manzana 2 casa 12","3283095","oscar.btncur@gmail.com","Registro por la ESP","OSCAR AUGUSTO BENTANCUR SANCHEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"RISARALDA","DOSQUEBRADAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO DEL BARRIO LOS PINOS","RISARALDA","DOSQUEBRADAS","Manzana A Casa 23 B. LOS PINOS","3286820","acueductopinos2@gmail.com","Registro por la ESP","JUAN ANTONIO AGUDELO GALLEGO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"RISARALDA","DOSQUEBRADAS","ACUEDUCTO","OPERATIVA","ACUEDUCTO LA TOMINEJA","RISARALDA","DOSQUEBRADAS","kr 18a N° 49-58","3128350","miyoca_mikey@hotmail.com","Registro por la ESP","MINI YOBANA CORRALES VASCO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","QUINCHIA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE COROZAL","RISARALDA","QUINCHIA","VEREDA COROZAL","3126970","alfredotascon.g@gmail.com","Registro por la ESP","LUIS ALFREDO TASCON GASPAR","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"RISARALDA","QUINCHIA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE LOS ACUEDUCTOS PRIMAVERA 1 Y PRIMAVERA 2 DE LA VEREDA PRIMAVERA","RISARALDA","QUINCHIA","vereda la primavera","1111111","romandiaziba@gmail.com","Registro por la ESP","ROMAN DE JESUS DIAZ IBARRA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"RISARALDA","GUATICA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA PIRA","RISARALDA","GUATICA","CASA 6 VEREDA PIRA","3128745","veredapira@yahoo.com.co","Registro por la ESP","MANUEL ENRIQUE OLAYA ZAPATA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","GUATICA","ACUEDUCTO","OPERATIVA","ASOCIACION AMBIENTAL ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA VILLANUEVA","RISARALDA","GUATICA","vereda villanueva","3137954","acueductovillanueva@yahoo.com.co","Registro por la ESP","NORBERTO ZULUAGA OSORIO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOYACA","EL ESPINO","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO PIE DE PEÑA DEL MUNICIPIO DE EL ESPINO DEPARTAMENTO DE BOYACA","BOYACA","EL ESPINO","VEREDA LA BURRERA","7426822","abelino1867@gmail.com","Registro por la ESP","ABELINO LEON CARRENO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","EL ESPINO","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO SABANETA","BOYACA","EL ESPINO","VEREDA LLANO LARGO","7884302","carlostarazona1967@yahoo.es","Registro por la ESP","LUIS ARCANGEL SUESCUN DUARTE","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOYACA","EL ESPINO","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO LOMA DEL TORO DE LA VEREDA EL TOBAL DEL MUNICIPIO DEL ESPINO","BOYACA","EL ESPINO","VEREDA EL TOBAL","7884302","juliorosorubio@hotmail.com","Registro por la ESP","LUIS ALBERTO BLANCO  NINO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","CHISCAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO  DE PUERTA GRANDE LAS MERCEDES","BOYACA","CHISCAS","VEREDA LAS MERCEDES","7888226","personeria@chiscas-boyaca.goc.co","Registro por la ESP","JESUS LEAL  BARON","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOYACA","CHISCAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DE LOS ACUEDUCTOS DEL SECTOR DE EL LIMON","BOYACA","CHISCAS","VEREDA LLANO DE TABACO","7888226","personeria@chiscas-boyaca.goc.co","Registro por la ESP","ERNESTO VELANDIA JIMENEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOYACA","GUICAN","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO REGIONAL JORDAN OVEJERAS","BOYACA","GUICAN","VEREDAS EL JORDAN Y OVEJERAS","7897294","alcaldia@guican-boyaca-gov.co","Registro por la ESP","MANUEL SALVADOR MUÑOZ MARTINEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"NARINO","EL TABLON DE GOMEZ","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DE ACUEDUCTO PITALITO BAJO","NARINO","EL TABLON DE GOMEZ","FOTONET TABLON DE GOMEZ","8181527","superwilsong@hotmail.com","Registro por la ESP","WILSON GOMEZ GOMEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOYACA","BOYACA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","CIENEGA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","TIBANA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","UMBITA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","BOYACA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","CIENEGA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","TIBANA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","UMBITA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","BOYACA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","CIENEGA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","TIBANA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","UMBITA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LA PROVINCIA DE MARQUEZ -SERVIMARQUEZ SA ESP","BOYACA","CIENEGA","CIENEGA","7379009","fredyjufuerte@gmail.com","Registro por la ESP","JULIO CESAR CASTELBLANCO CARDENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
,,"GAS LICUADO DEL PETROLEO","OPERATIVA","GRAN COMERCIALIZADORA DE GASES SA ESP","BOGOTA, D.C.","BOGOTA, D.C.","CR 13A No. 28-38 OF. 229 MZ 2","3368577","gloria_corderomedina@yahoo.com","Registro por la ESP","JUAN CARLOS AMEZQUITA MORALES","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"VALLE DEL CAUCA","EL AGUILA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO SANTA RITA","VALLE DEL CAUCA","EL AGUILA","CORREGIMIENTO VILLANUEVA","3152479","acueductosantarita@gmail.com","Registro por la ESP","JESUS ANTONIO BETANCOURT SANCHEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","DOSQUEBRADAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS ACUEDUCTO DE LA CUENCA BUENOS AIRES","RISARALDA","GUATICA","VEREDA TARQUI","3147179","criss060@gmail.com","Registro por la ESP","URDELID DE JESUS GUEVARA MONCADA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","PEREIRA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA MINAS DEL SOCORRO","RISARALDA","PEREIRA","pereira","3168116","asominasdelsocorro@yahoo.com.co","Registro por la ESP","RUBY ALBA GUEVARA GARCIA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"RISARALDA","SANTA ROSA DE CABAL","ACUEDUCTO","OPERATIVA","ACUEDUCTO LA LEONA","RISARALDA","SANTA ROSA DE CABAL","vereda la leona kilómetro 3","2797373","acualeona@gmail.com","Registro por la ESP","GLORIA MARIA TOBON CARRILLO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"HUILA","TIMANA","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA DE CASCAJAL","HUILA","TIMANA","VEREDA CASCAJAL","8374932","rwmg79@gmail.com","Registro por la ESP","RICARDO WILLINGTON MUNOZ GARZON","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
